0103 1951424 7000 80
0061 1925802 7500 71
0081 988854 8500 76
0077 2601150 40000 80
0012 89258 4045 69
0077 3652273 4045 72
0126 204976 4045 76
0111 241844 4045 72
0108 301776 4045 71
0119 1122477 4045 74
0155 1854140 4045 76
0166 477382 4045 74
0171 600774 4045 72
0166 487084 4045 81
0079 991412 4045 79
0044 907974 4045 77
0104 1596111 4045 76
0154 2471628 4045 74
0139 515264 4045 72
0162 193731 4045 71
0070 198846 4045 69
0167 188615 4045 72
0023 94903 4045 76
0071 1615559 4045 72
0149 322238 4045 71
0077 3477681 4045 74
0045 192187 4045 76
0060 302790 4045 74
0138 1471175 4045 72
0045 185043 4045 81
0145 4065975 4854 79
0043 1290410 4854 77
0084 382126 4854 76
0134 548030 4854 74
0163 443601 4861 73
0119 231083 7503 69
0020 1271491 4917 74
0109 2088620 4917 79
0056 927952 4917 77
0155 2402479 4917 76
0139 527568 4917 74
0173 461506 4917 72
0009 641213 4909 71
0126 379568 7440 67
0078 695986 5094 72
0081 977079 5094 77
0145 2508496 5094 76
0126 233641 5094 74
0138 279726 5094 77
0170 586926 5094 71
0021 1111231 5086 69
0047 111793 6112 65
0097 693957 5030 71
0069 1199299 5030 76
0138 259793 5030 74
0160 750802 5030 72
0061 1925802 5030 71
0156 496301 5030 69
0009 720593 5030 68
0063 593585 5906 64
0076 3774651 5946 69
0058 775366 5083 74
0043 1361587 5083 72
0125 692414 5083 71
0159 3743428 5083 69
0128 3454132 5083 67
0078 121010 5083 65
0071 127184 4909 64
0111 191173 5169 63
0103 2767054 4994 72
0079 138959 4994 69
0065 527568 4994 66
0103 155320 4994 63
0043 1595582 4994 60
0164 511163 4994 57
0196 278711 4994 51
0108 404661 4994 72
0014 1420460 4994 69
0100 957631 4994 64
0084 574137 4994 60
0139 411849 4994 57
0104 99533 4994 52
0114 1539795 4999 48
0062 689327 5640 45
0045 47804 5640 71
0149 491185 5640 68
0002 217809 5640 62
0117 889541 5640 59
0143 751287 5640 56
0165 267951 5640 50
0093 989868 5640 47
0193 43533 5642 44
0145 671951 10694 45
0169 1090240 5446 69
0021 456390 5446 68
0111 211635 5446 67
0061 155320 5446 66
0096 129212 5446 65
0110 335027 5446 64
0084 555704 5446 63
0014 85201 5446 62
0103 1109203 5446 61
0065 421551 5446 60
0114 3312835 5446 59
0155 958160 5446 58
0137 309449 5446 57
0096 312007 5446 56
0044 189629 5446 55
0083 370880 5446 54
0102 746701 5446 53
0149 23725 5446 52
0065 262835 5446 51
0167 1639108 5446 50
0157 90801 5446 49
0135 684211 5446 48
0112 64694 5448 47
0004 2990288 5116 45
0132 743614 5116 48
0085 110779 5116 53
0107 846014 5116 52
0194 2137791 5116 44
0112 108750 5116 52
0106 1035953 5116 50
0064 1110217 5121 47
0130 3212993 5181 45
0127 1814714 5181 48
0061 82114 5181 47
0150 119466 5181 50
0065 214193 5181 48
0144 1003715 5181 52
0191 43051 5181 44
0129 928966 5181 47
0171 50362 5181 45
0124 313550 5181 48
0131 277168 5181 47
0119 946385 5181 50
0009 1042612 5181 48
0014 2117329 5181 52
0196 1260730 5181 44
0194 848042 5200 47
0142 3725523 5614 45
0014 2192563 5614 48
0117 699073 5614 47
0056 1681577 5614 50
0105 119996 5614 48
0100 388785 5616 52
0194 1256629 8590 44
0065 191658 8590 47
0004 594644 8590 45
0146 123083 8590 48
0061 82114 8590 47
0065 245416 8592 50
0088 2474671 3470 48
0105 144074 3470 52
0192 174768 3470 44
0061 82114 3470 47
0062 689327 34302 45
0100 2480316 8472 49
0119 922307 167 52
0147 1663187 3378 57
0022 963276 1013 61
0100 867535 2364 64
0100 1647796 2194 61
0023 454847 1183 57
0161 114351 3378 52
0171 90316 16895 49
0142 910532 5377 45
0117 723151 5377 49
0114 2003639 5377 52
0061 620222 5377 57
0103 1109203 5388 61
0098 3168937 41754 69
0153 690870 4531 68
0065 527568 4531 66
0008 2591933 4531 64
0086 724166 4531 62
0142 3152576 4531 61
0082 416965 4531 59
0165 4806 4531 57
0096 312007 4531 56
0042 1142454 4531 54
0065 68795 4531 52
0145 2307267 4531 50
0194 865462 4531 49
0135 649901 4532 47
0137 1238195 24603 45
0008 2096337 4431 49
0112 10936 4431 52
0076 707275 4431 57
0078 1134781 4431 61
0173 610476 4431 64
0103 1109203 4431 61
0150 495816 4431 57
0009 338643 4431 52
0116 272582 4431 49
0062 662205 4431 45
0128 2623685 4431 49
0070 86215 4431 52
0109 73911 4431 57
0061 1527976 4431 61
0008 2498750 4431 64
0014 714949 4434 69
0175 2347178 33894 73
0161 223939 4548 71
0169 916177 4548 69
0065 561833 4548 68
0052 292030 4548 66
0159 185528 4548 64
0070 154305 4548 62
0149 172210 4548 61
0156 383669 4548 59
0139 633011 4548 57
0024 630982 4548 56
0192 48818 4548 54
0119 2480316 4548 52
0150 119466 4548 50
0135 715434 4548 49
0065 191658 4571 47
0073 1437395 22511 45
0132 322767 4939 49
0107 846014 4939 52
0062 248503 4939 57
0149 255691 4939 61
0063 90316 4939 64
0135 1576133 4939 61
0065 368852 4939 57
0145 2716339 4939 52
0127 1806027 4939 49
0121 1466060 4939 45
0192 31928 4939 49
0120 975050 4939 52
0081 166080 4939 57
0044 408762 4939 61
0115 1475762 4939 64
0084 172210 4939 69
0134 149190 4931 73
0071 1147085 42315 76
0140 2744519 4809 74
0020 1156787 4809 73
0134 265922 4809 71
0013 353461 4809 69
0158 123083 4809 68
0117 1016504 4809 66
0054 93359 4809 64
0002 217809 4809 62
0069 98475 4809 61
0150 200875 4809 59
0062 271567 4809 57
0171 137415 4809 56
0155 1693880 4809 54
0145 1961171 4809 52
0171 106677 4809 50
0128 3147946 4809 49
0004 2003154 4773 47
0135 587456 23531 45
0100 2480316 12709 49
0149 23725 4091 52
0098 822464 4091 57
0096 2451651 4091 61
0052 272052 4091 64
0069 98475 4091 61
0109 73911 4091 57
0150 1466545 4091 52
0042 1790151 4091 49
0128 3630267 4091 45
0042 1790151 4091 49
0157 186542 4091 52
0129 993969 4091 57
0100 877766 4091 61
0125 1455785 4091 64
0021 1832619 4091 69
0166 580267 4091 73
0071 1563344 4106 76
0155 3717806 51041 81
0138 1004730 9851 80
0175 2807979 11383 78
0057 298160 5260 76
0171 389843 5260 74
0172 2815167 5260 73
0103 2753207 5260 71
0162 68795 5260 69
0065 561833 5260 68
0119 2051752 5260 66
0173 610476 5260 64
0153 609461 5260 62
0024 504503 5260 61
0009 450216 5260 59
0161 546002 5260 57
0065 350418 5260 56
0008 1177778 5260 54
0147 2219729 5260 52
0065 245416 5260 50
0009 1018048 5260 49
0088 2590919 5255 47
0135 587456 30881 45
0089 957102 10260 46
0014 2248879 3192 47
0070 62666 3192 48
0120 1643695 3192 49
0088 1421519 3192 50
0050 1767086 3192 51
0070 895185 3192 52
0052 918206 3192 53
0050 1944765 3192 54
0044 103634 3192 55
0107 511692 3192 56
0056 1746624 3192 57
0084 1160403 3192 58
0061 730825 3192 59
0107 478925 3192 60
0131 514250 3192 61
0125 1110702 3192 62
0009 513720 3192 63
0110 1056944 3192 64
0041 120525 3192 65
0156 451275 3192 66
0119 2018501 3192 67
0084 537270 3189 68
0154 296131 4376 69
0051 203962 4376 68
0086 770250 4376 67
0194 979637 4376 66
0160 409292 4376 65
0127 2095808 4376 64
0052 803501 4376 63
0111 181956 4376 62
0112 188615 4376 61
0145 1050285 4376 60
0085 643242 4376 59
0135 1017034 4376 58
0098 822464 4376 57
0093 1020606 4376 56
0104 1065147 4376 55
0128 169652 4376 54
0103 679095 4376 53
0125 477382 4376 52
0194 883896 4376 51
0128 3355348 4376 50
0127 420052 4376 49
0020 1832134 4376 48
0014 2248879 4453 47
pinch-harmonic-lesson 9429 69573 45
Dime-Squeals-On-A 981202 479534 45
Boss-MT-2 529200 308700
